Year Mo Dy     tave     tmax     mxtm     tmin     mntm       vp    rhmax   rhmxtm    rhmin   rhmntm       sr     wrun       pp    st5mx  st5mxtm    st5mn  st5mntm   st15mx st15mxtm   st15mn st15mntm    volts     year     gust   gusttm   gusdir etr_asce
2019  8 30   21.284   28.268    17:10   14.299    04:00    1.530    0.827    03:10    0.382    18:50   13.231   49.504    0.000   30.270    17:00   20.900    08:00   26.510    19:00   22.420    10:00      *** 2019.000    5.331    13:50      ***    3.099
2019  8 31   23.100   31.012    14:50   15.188    05:50    1.649    0.918    05:50    0.248    13:10   16.533   55.419    0.000   31.000    16:00   21.440    08:00   27.140    19:00   22.940    10:00      *** 2019.000    7.036    17:30      ***    3.816
2019  9  1   24.936   35.862    15:30   14.010    05:40    1.532    0.848    05:00    0.123    15:20   15.610   39.760    0.000   33.120    16:00   21.020    07:00   28.250    19:00   22.890    09:00      *** 2019.000    4.880    14:20      ***    3.689
2019  9  2   26.067   37.232    14:20   14.901    05:40    1.169    0.621    05:40    0.071    14:30   13.171   30.683    0.000   32.030    16:00   21.560    07:00   27.880    19:00   23.350    09:00      *** 2019.000    4.959    13:40      ***    3.232
2019  9  3   21.023   27.781    15:30   14.264    03:40    1.120    0.617    23:50    0.283    04:50   14.960   69.836    0.000   30.020    16:00   19.990    07:00   26.380    19:00   22.440    10:00      *** 2019.000    7.487    10:30      ***    3.703
2019  9  4   22.515   30.109    16:50   14.921    05:10    1.535    0.852    05:30    0.273    16:50   11.754   55.846    0.254   29.780    15:00   20.880    08:00   26.230    19:00   22.520    10:00      *** 2019.000    9.761    16:50      ***    3.150
2019  9  5   25.131   35.664    12:20   14.599    04:30    1.554    0.822    05:30    0.151    11:40   11.034   35.816    1.778   27.270    13:00   19.580    07:00   24.920    18:00   21.800    09:00      *** 2019.000   11.956    13:10      ***    3.017
2019  9  6   21.701   26.280    13:00   17.121    23:10    1.882    0.908    23:30    0.542    13:10    8.349   55.478    1.778   26.380    14:00   20.190    07:00   23.850    17:00   21.650    10:00      *** 2019.000    7.762    14:50      ***    2.251
2019  9  7   23.659   31.935    15:30   15.382    06:00    1.590    0.931    00:40    0.157    14:50   13.864   47.687    0.254   27.800    17:00   19.150    08:00   24.660    19:00   20.860    09:00      *** 2019.000    6.723    09:50      ***    3.380
2019  9  8   16.851   22.016    13:00   11.686    05:20    1.417    0.995    23:20    0.481    12:50   11.569   65.019    9.652   26.890    15:00   17.990    07:00   23.650    17:00   20.280    10:00      *** 2019.000    8.330    13:40      ***    2.498
2019  9  9   20.121   27.652    15:20   12.590    03:40    1.542    1.000    03:50    0.309    15:20   13.908   46.204    0.254   26.110    15:00   17.600    07:00   23.330    18:00   19.590    09:00      *** 2019.000    5.880    11:50      ***    2.991
2019  9 10   20.359   27.685    16:00   13.033    06:00    1.569    0.944    02:10    0.368    14:50   15.655   43.917    1.270   26.840    16:00   17.530    07:00   23.780    19:00   19.550    09:00      *** 2019.000    6.840    14:30      ***    3.142
2019  9 11   18.117   24.088    12:50   12.147    05:30    1.145    0.855    06:00    0.246    22:00   11.832   58.748    2.286   25.810    14:00   17.040    07:00   23.010    18:00   19.470    09:00      *** 2019.000   10.408    20:00      ***    2.828
2019  9 12   17.389   23.996    12:50   10.782    23:40    0.849    0.651    23:30    0.204    16:40   14.467   53.190    0.000   23.740    15:00   14.680    07:00   21.520    18:00   17.770    09:00      *** 2019.000    7.703    14:10      ***    3.056
2019  9 13   16.231   25.476    14:30    6.985    05:50    0.968    0.859    04:40    0.191    13:50   16.009   42.387    0.000   26.250    16:00   13.430    07:00   22.320    19:00   16.650    09:00      *** 2019.000    6.409    15:20      ***    2.994
2019  9 14   19.058   29.702    15:50    8.415    05:50    1.014    0.776    05:50    0.145    15:10   15.625   43.231    0.000   26.120    16:00   14.310    07:00   22.440    19:00   17.260    09:00      *** 2019.000    5.410    14:50      ***    3.219
2019  9 15   19.799   30.365    13:40    9.232    05:50    1.037    0.738    04:40    0.160    13:50   13.781   32.803    0.000   27.090    16:00   15.080    07:00   23.120    19:00   17.680    09:00      *** 2019.000    6.272    14:00      ***    2.843
2019  9 16   23.127   32.096    14:50   14.157    03:30    1.159    0.688    03:30    0.131    15:00   12.682   38.610    0.254   28.450    16:00   17.980    07:00   24.250    19:00   19.460    10:00      *** 2019.000    4.959    11:40      ***    2.984
2019  9 17   22.181   30.784    13:30   13.579    01:30    1.135    0.684    07:10    0.165    13:40   12.104   54.552    0.000   25.690    16:00   17.170    08:00   22.820    19:00   19.300    10:00      *** 2019.000    9.447    16:20      ***    3.196
2019  9 18   18.735   25.157    16:00   12.312    06:00    1.004    0.713    01:30    0.216    15:50   14.215   80.397    0.000   25.710    16:00   16.030    07:00   22.550    19:00   18.380    10:00      *** 2019.000    8.271    11:50      ***    3.444
2019  9 19   18.865   28.136    15:20    9.594    06:00    1.049    0.745    06:10    0.218    14:20   14.302   44.341    0.000   25.730    16:00   14.950    07:00   22.290    19:00   17.690    10:00      *** 2019.000    7.134    14:30      ***    2.953
2019  9 20   20.660   29.298    14:30   12.022    05:40    1.283    0.870    04:20    0.184    14:30   12.294   42.118    0.000   26.420    16:00   16.200    07:00   22.830    19:00   18.290    09:00      *** 2019.000    6.292    20:40      ***    2.786
2019  9 21   16.279   23.005    15:40    9.553    05:40    0.907    0.752    23:30    0.229    00:50   11.763   71.716    0.000   24.590    15:00   15.460    08:00   21.870    18:00   18.040    10:00      *** 2019.000   11.133    18:50      ***    2.880
2019  9 22   13.746   21.880    16:00    5.612    06:00    0.901    0.881    03:30    0.265    15:30   14.770   55.881    0.000   25.370    16:00   14.490    08:00   21.890    19:00   17.260    10:00      *** 2019.000    6.409    15:10      ***    2.711
2019  9 23   16.429   26.045    13:00    6.813    05:00    0.932    0.841    05:10    0.157    13:20   12.775   36.150    0.000   25.180    16:00   14.400    08:00   21.850    19:00   17.030    10:00      *** 2019.000    4.939    13:50      ***    2.498
2019  9 24   18.454   28.473    15:50    8.435    05:00    0.826    0.658    03:20    0.120    13:30   14.157   46.580    0.000   24.200    16:00   14.110    07:00   21.150    19:00   16.940    10:00      *** 2019.000    5.527    14:30      ***    2.956
2019  9 25   16.310   24.043    16:10    8.577    04:40    0.993    0.756    03:30    0.316    16:30   13.689   67.935    0.000   24.330    16:00   14.200    07:00   21.160    19:00   16.710    10:00      *** 2019.000    6.938    10:10      ***    2.891
2019  9 26   16.157   26.563    16:10    5.751    06:10    1.000    0.901    06:00    0.188    20:00   13.771   37.000    0.000   23.520    16:00   13.420    08:00   20.480    19:00   16.300    10:00      *** 2019.000    8.330    19:50      ***    2.543
2019  9 27   15.796   21.419    00:40   10.174    22:10    1.116    0.947    23:50    0.297    00:40    8.366   81.170    3.810   21.020    14:00   14.950    08:00   19.300    00:00   16.850    10:00      *** 2019.000    8.546    11:30      ***    2.381
2019  9 28   15.372   22.654    16:10    8.091    05:20    1.212    0.946    00:00    0.442    16:10   11.470   70.200    0.000   22.030    16:00   13.890    08:00   19.330    19:00   16.010    09:00      *** 2019.000    7.095    17:20      ***    2.401
2019  9 29   19.619   30.124    15:00    9.113    03:20    1.296    0.978    07:00    0.157    15:40   13.167   32.442    0.000   24.990    16:00   14.240    06:00   20.980    19:00   16.010    09:00      *** 2019.000    4.998    12:00      ***    2.537
2019  9 30   14.761   21.572    13:50    7.951    05:20    1.079    0.845    23:50    0.441    13:40    9.824   64.262    0.000   21.840    16:00   13.740    08:00   19.550    18:00   16.240    10:00      *** 2019.000    8.154    14:10      ***    2.174
2019 10  1    8.635   11.550    00:00    5.720    23:50    1.026    1.000    23:40    0.832    15:00    2.422   87.836    7.620   17.500    00:00   12.950    23:00   18.620    00:00   15.260    23:00      *** 2019.000    7.370    03:40      ***    0.506
2019 10  2    9.730   14.929    16:40    4.530    06:10    0.911    1.000    00:00    0.512    19:50    7.338   66.195    2.540   16.190    16:00   10.850    08:00   15.260    19:00   13.300    10:00      *** 2019.000    6.566    23:40      ***    1.537
2019 10  3   10.894   18.102    16:00    3.686    02:30    0.843    0.866    23:10    0.427    15:20   11.824   36.577    0.000   18.680    16:00    9.050    05:00   16.080    19:00   11.780    09:00      *** 2019.000    6.272    00:00      ***    1.832
2019 10  4   13.020   22.982    19:00    3.057    06:00    0.800    0.921    06:20    0.147    19:00   12.634   48.751    0.000   19.640    16:00    8.530    08:00   16.600    19:00   11.720    10:00      *** 2019.000   10.819    23:10      ***    2.375
2019 10  5   13.747   18.383    16:00    9.111    22:30    0.524    0.516    23:50    0.152    15:50   11.643   81.048    0.000   18.660    16:00    9.480    08:00   16.110    19:00   12.420    10:00      *** 2019.000    8.879    03:10      ***    2.735
2019 10  6    9.554   16.043    14:40    3.064    23:30    0.553    0.723    23:30    0.207    10:30   13.190   68.631    0.000   19.940    16:00   10.020    08:00   16.850    18:00   12.610    10:00      *** 2019.000    8.428    02:20      ***    2.295
2019 10  7   10.464   21.622    15:40   -0.693    05:00    0.605    0.803    05:00    0.154    15:00   13.143   36.450    0.000   19.910    16:00    7.560    08:00   16.500    19:00   11.200    10:00      *** 2019.000    5.116    13:20      ***    2.052
2019 10  8   13.300   25.034    14:50    1.565    03:00    0.614    0.732    03:00    0.074    14:40   10.326   33.589    0.000   19.930    16:00    9.040    07:00   16.420    19:00   11.690    10:00      *** 2019.000    5.096    13:30      ***    2.029
2019 10  9   12.308   25.763    13:20   -1.147    22:30    0.681    0.846    22:40    0.107    13:40    8.585   81.560    0.000   19.090    16:00    9.590    08:00   15.990    18:00   12.060    10:00      *** 2019.000   11.152    14:50      ***    3.055
2019 10 10   -1.673    2.134    13:40   -5.481    06:20    0.363    0.931    05:50    0.414    14:00    8.667   90.641    5.842   11.570    00:00    6.130    23:00   14.340    00:00    9.970    23:00      *** 2019.000   10.172    00:30      ***    1.187
2019 10 11    1.423   10.328    15:20   -7.482    05:30    0.383    0.898    06:10    0.235    16:00   12.903   71.598    0.254   11.550    16:00    3.026    09:00   10.270    18:00    6.859    11:00      *** 2019.000    7.232    14:50      ***    1.768
2019 10 12    6.274   16.475    15:00   -3.928    06:10    0.497    0.834    06:10    0.211    14:00   12.494   40.871    0.000   13.740    16:00    2.757    09:00   11.190    19:00    6.313    10:00      *** 2019.000    4.332    15:10      ***    1.743
2019 10 13    9.820   22.350    14:40   -2.710    06:30    0.548    0.813    06:10    0.091    15:10   12.345   38.307    0.000   15.740    16:00    3.676    08:00   12.460    19:00    7.070    10:00      *** 2019.000    5.429    13:00      ***    1.989
2019 10 14   11.730   23.060    14:40    0.401    05:50    0.524    0.666    06:10    0.096    16:00   11.651   57.518    0.000   16.790    16:00    5.362    08:00   13.460    19:00    8.360    09:00      *** 2019.000    6.546    13:40      ***    2.403
2019 10 15    8.552   14.612    15:20    2.491    23:50    0.612    0.775    22:50    0.325    15:20   11.666   68.319    0.000   16.110    16:00    6.849    08:00   13.460    19:00    9.470    10:00      *** 2019.000    7.468    00:30      ***    1.889
2019 10 16   12.152   24.135    15:40    0.169    05:20    0.705    0.849    05:30    0.148    15:30    7.033   28.307    0.000   14.320    17:00    6.393    08:00   12.440    19:00    9.150    10:00      *** 2019.000    3.940    14:40      ***    1.597
2019 10 17   12.792   24.412    12:20    1.171    04:40    0.648    0.777    04:40    0.101    15:30    8.713   27.277    0.000   15.910    16:00    6.337    08:00   13.420    19:00    8.980    09:00      *** 2019.000    3.861    13:30      ***    1.648
2019 10 18   12.393   19.988    13:50    4.798    05:50    0.553    0.648    02:00    0.123    15:40    8.629   70.947    0.000   15.640    16:00    7.420    08:00   13.270    18:00    9.760    10:00      *** 2019.000   10.486    20:20      ***    2.293
2019 10 19    9.497   17.670    15:40    1.325    03:40    0.459    0.625    03:40    0.151    15:00   11.101   58.721    0.000   15.820    16:00    6.262    08:00   13.260    19:00    9.070    10:00      *** 2019.000    8.389    15:20      ***    1.994
2019 10 20    7.065   10.370    13:50    3.760    23:30    0.479    0.738    01:20    0.216    12:00    7.953  150.866    0.000   12.360    16:00    7.710    08:00   12.110    00:00    9.920    10:00      *** 2019.000   14.916    13:00      ***    2.345
2019 10 21    7.504   12.398    12:00    2.610    05:00    0.403    0.577    20:20    0.202    12:00    8.855   92.544    0.000   12.660    16:00    5.435    08:00   11.160    18:00    8.130    10:00      *** 2019.000   10.780    14:30      ***    2.064
2019 10 22    9.526   18.780    13:30    0.272    06:30    0.509    0.654    06:30    0.203    13:20   10.445   80.879    0.000   14.780    16:00    4.989    08:00   12.300    19:00    7.880    10:00      *** 2019.000   13.857    22:30      ***    2.276
2019 10 23    7.613   13.526    00:00    1.701    23:30    0.515    0.717    06:50    0.272    00:10    5.546  118.853    0.000   12.050    16:00    8.560    08:00   11.690    00:00   10.140    10:00      *** 2019.000   13.328    03:30      ***    2.115
2019 10 24    2.265    7.217    14:40   -2.686    06:30    0.398    0.775    06:50    0.332    14:00   10.460   68.363    0.000   12.530    16:00    5.588    08:00   11.030    18:00    8.310    10:00      *** 2019.000    9.565    13:20      ***    1.349
2019 10 25    6.845   17.847    15:20   -4.156    06:00    0.522    0.836    06:00    0.218    14:20   10.236   45.808    0.000   13.310    16:00    3.405    08:00   10.970    19:00    6.634    10:00      *** 2019.000    5.743    13:10      ***    1.592
2019 10 26   10.758   22.973    14:20   -1.456    23:50    0.637    0.845    23:50    0.143    14:30    9.288   80.423    0.000   14.910    16:00    5.202    07:00   11.980    19:00    7.640    09:00      *** 2019.000   10.564    16:30      ***    2.514
2019 10 27   -4.739   -1.433    00:30   -8.045    23:20    0.329    0.903    00:30    0.629    04:10    2.771   92.996    0.000    9.330    00:00    4.802    23:00   10.890    00:00    7.100    23:00      *** 2019.000    8.565    01:20      ***    0.523
2019 10 28   -5.022   -1.920    14:00   -8.124    00:10    0.317    0.890    00:00    0.622    14:00    8.229   73.094    4.572    4.738    00:00    2.889    23:00    6.991    00:00    5.466    23:00      *** 2019.000    5.135    12:20      ***    0.729
2019 10 29   -8.807   -4.820    02:10  -12.794    21:40    0.254    0.906    03:20    0.717    11:00    2.864   81.725    0.000    2.736    00:00    2.171    09:00    5.338    00:00    4.305    23:00      *** 2019.000    7.507    04:30      ***    0.373
2019 10 30   -8.924   -4.704    13:40  -13.145    23:50    0.209    0.867    23:50    0.478    12:40    3.509   57.367    5.080    2.558    02:00    2.342    23:00    4.303    00:00    4.103    23:00      *** 2019.000    5.762    15:40      ***    0.491
2019 10 31   -2.865    8.397    15:20  -14.128    01:20    0.277    0.885    00:40    0.236    15:30    9.884   28.192    4.572    2.261    00:00    1.742    11:00    4.062    00:00    3.586    13:00      *** 2019.000    3.410    18:00      ***    0.893
2019 11  1    0.229    5.181    09:30   -4.722    23:50    0.387    0.847    22:10    0.401    03:00    8.429   64.954    0.000    3.473    16:00    1.725    08:00    4.060    18:00    3.372    11:00      *** 2019.000    6.782    10:10      ***    1.036
2019 11  2    1.698   10.758    14:40   -7.362    07:00    0.386    0.880    03:20    0.241    16:00    9.495   30.161    0.000    4.820    16:00   -0.028    09:00    4.612    19:00    2.391    12:00      *** 2019.000    3.763    15:00      ***    0.982
2019 11  3    5.141   13.965    14:20   -3.683    03:20    0.437    0.776    03:20    0.217    14:20    8.163   66.361    0.000    6.228    16:00    0.337    10:00    5.760    20:00    2.961    12:00      *** 2019.000    6.096    22:30      ***    1.546
2019 11  4    4.190    9.359    14:50   -0.978    23:50    0.533    0.894    23:50    0.401    00:40    9.260   56.745    0.000    9.660    16:00    3.071    08:00    8.120    18:00    4.977    10:00      *** 2019.000    5.351    11:50      ***    1.111
2019 11  5    5.219   13.750    15:20   -3.312    06:10    0.586    0.935    06:20    0.390    13:30    9.170   47.004    0.000    4.114    00:00    2.243    03:00    7.530    19:00    4.447    11:00      *** 2019.000    5.723    12:50      ***    1.150
2019 11  6    4.235   11.045    10:10   -2.574    06:40    0.563    0.965    23:20    0.397    10:00    6.610   76.139    0.000      ***      ***      ***      ***    6.523    00:00    4.332    11:00      *** 2019.000    8.154    12:20      ***    1.221
2019 11  7    2.372    7.043    14:40   -2.299    00:10    0.571    0.982    21:00    0.594    14:40    6.275   43.004    1.270      ***      ***      ***      ***    6.520    18:00    4.470    11:00      *** 2019.000    4.351    00:10      ***    0.761
2019 11  8    7.648   19.787    14:50   -4.492    06:30    0.569    0.968    00:00    0.121    14:00    8.783   35.049    0.254      ***      ***      ***      ***    7.010    19:00    3.601    11:00      *** 2019.000    4.978    15:40      ***    1.283
2019 11  9   10.911   22.503    14:40   -0.682    05:50    0.611    0.785    05:50    0.153    12:10    8.386   40.353    0.000      ***      ***      ***      ***    8.020    19:00    4.268    10:00      *** 2019.000    4.606    12:30      ***    1.463
2019 11 10    5.470   15.667    13:50   -4.727    23:50    0.450    0.786    20:10    0.215    14:30    4.348   57.275    0.000      ***      ***      ***      ***    7.110    00:00    4.794    10:00      *** 2019.000    9.663    18:00      ***    1.433
2019 11 11   -7.825   -4.239    14:10  -11.412    07:30    0.259    0.916    23:40    0.613    14:20    8.588   82.755    0.254      ***      ***      ***      ***    6.497    00:00    4.073    23:00      *** 2019.000    7.056    00:50      ***    0.574
2019 11 12   -0.043   12.216    15:10  -12.303    06:00    0.345    0.911    00:00    0.225    15:30    9.517   29.062    3.810      ***      ***      ***      ***    4.287    19:00    2.889    13:00      *** 2019.000    4.194    18:10      ***    0.868
2019 11 13    8.319   16.415    11:30    0.224    01:00    0.486    0.738    01:00    0.150    04:00    7.336   90.124    0.000      ***      ***      ***      ***    6.033    19:00    3.221    10:00      *** 2019.000   11.427    03:10      ***    1.946
2019 11 14    5.547   10.945    14:00    0.149    23:30    0.583    0.933    04:20    0.355    15:00    7.549   63.453    0.000      ***      ***      ***      ***    7.390    18:00    5.081    10:00      *** 2019.000    5.802    13:40      ***    1.099
2019 11 15    7.779   17.021    15:00   -1.462    03:10    0.586    0.865    06:30    0.245    14:40    4.826   29.156    0.000      ***      ***      ***      ***    6.350    20:00    4.063    11:00      *** 2019.000    4.410    16:10      ***    0.997
2019 11 16   10.660   17.697    13:00    3.623    02:50    0.599    0.700    03:20    0.236    13:00    4.117   72.953    0.000      ***      ***      ***      ***    7.030    18:00    5.141    10:00      *** 2019.000   13.387    16:20      ***    1.691
2019 11 17    4.430   12.116    14:10   -3.256    07:20    0.502    0.890    05:30    0.309    13:50    7.221   55.719    0.000      ***      ***      ***      ***    6.528    19:00    4.167    11:00      *** 2019.000    6.938    10:10      ***    1.085
2019 11 18   11.554   19.123    13:30    3.984    23:50    0.574    0.625    23:50    0.219    13:30    7.329   59.806    0.000      ***      ***      ***      ***    8.390    18:00    5.422    10:00      *** 2019.000    9.545    04:20      ***    1.523
2019 11 19    7.153   15.612    14:40   -1.306    06:10    0.564    0.784    06:10    0.331    14:40    4.813   27.092    0.000      ***      ***      ***      ***    7.330    00:00    4.960    11:00      *** 2019.000    2.862    15:10      ***    0.876
2019 11 20    4.670   10.695    11:20   -1.355    20:40    0.598    0.984    19:20    0.419    12:30    3.944   93.669    0.254      ***      ***      ***      ***    6.743    18:00    5.197    10:00      *** 2019.000    8.918    15:20      ***    1.176
2019 11 21   -1.739   -0.977    12:00   -2.501    07:10    0.404    0.840    23:50    0.665    11:00    1.898   67.064    0.000      ***      ***      ***      ***    5.934    00:00    4.251    23:00      *** 2019.000    4.528    00:00      ***    0.405
2019 11 22   -1.255    2.603    14:40   -5.112    23:40    0.468    0.957    04:40    0.722    14:40    5.070   43.576    4.826      ***      ***      ***      ***    4.171    18:00    3.631    12:00      *** 2019.000    4.234    12:40      ***    0.506
2019 11 23    4.217   13.282    14:00   -4.848    00:00    0.477    0.934    00:00    0.223    14:00    7.379   38.406    0.000      ***      ***      ***      ***    4.069    19:00    2.486    12:00      *** 2019.000    5.743    01:10      ***    0.908
2019 11 24    5.667   15.227    13:50   -3.893    04:00    0.444    0.833    04:10    0.141    13:50    6.584   83.351    0.000      ***      ***      ***      ***    4.170    20:00    2.493    12:00      *** 2019.000   12.309    20:00      ***    1.686
2019 11 25    3.452   10.114    01:30   -3.211    23:50    0.487    0.977    19:40    0.269    00:20    1.139   71.743    0.000      ***      ***      ***      ***    4.097    00:00    3.055    12:00      *** 2019.000    7.703    01:30      ***    0.828
2019 11 26   -8.343   -2.587    15:10  -14.098    23:30    0.258    0.971    01:20    0.618    15:30    3.371   66.666    0.000      ***      ***      ***      ***    3.146    00:00    2.715    22:00      *** 2019.000    7.448    03:20      ***    0.455
2019 11 27  -10.873   -5.601    11:10  -16.144    07:00    0.199    0.903    23:50    0.590    09:40    6.442   39.325    0.254      ***      ***      ***      ***    2.712    00:00    2.495    23:00      *** 2019.000    4.841    12:30      ***    0.353
2019 11 28   -5.517   -2.375    14:20   -8.659    06:10    0.334    0.935    23:40    0.717    12:50    5.970   54.426    3.810      ***      ***      ***      ***    2.489    00:00    2.357    23:00      *** 2019.000    4.665    12:20      ***    0.416
2019 11 29   -3.236   -0.503    22:10   -5.968    05:50    0.444    0.977    06:40    0.867    12:10    2.650   48.048    0.000      ***      ***      ***      ***    2.350    00:00    2.232    23:00      *** 2019.000    5.174    17:20      ***    0.305
2019 11 30   -1.060    2.350    06:00   -4.470    23:20    0.376    0.969    02:20    0.364    17:00    3.093  107.958    0.762      ***      ***      ***      ***    2.227    00:00    2.144    23:00      *** 2019.000   14.661    13:00      ***    0.910
2019 12  1   -5.940    0.048    13:10  -11.929    06:40    0.264    0.898    23:30    0.453    13:10    7.150   39.682    3.302      ***      ***      ***      ***    2.146    00:00    2.075    13:00      *** 2019.000    4.136    09:40      ***    0.471
2019 12  2    0.889   12.620    13:00  -10.842    01:00    0.389    0.907    00:10    0.289    13:00    6.891   39.301    4.318      ***      ***      ***      ***    2.078    00:00    1.960    13:00      *** 2019.000    9.036    23:30      ***    0.822
2019 12  3    5.218   13.176    10:10   -2.740    23:40    0.500    0.901    23:50    0.231    10:00    6.741   74.027    0.000      ***      ***      ***      ***    2.028    15:00    1.955    23:00      *** 2019.000    8.742    03:00      ***    1.249
2019 12  4    2.470    8.861    13:10   -3.922    02:00    0.475    0.917    00:50    0.386    13:10    3.767   27.826    0.000      ***      ***      ***      ***    1.944    00:00    1.725    23:00      *** 2019.000    3.352    11:10      ***    0.636
2019 12  5    2.082    5.137    09:50   -0.974    00:00    0.628    0.977    23:50    0.793    04:20    1.378   37.085    6.604      ***      ***      ***      ***    1.713    00:00    1.612    23:00      *** 2019.000    6.840    12:10      ***    0.218
2019 12  6    1.805    7.816    13:00   -4.206    06:30    0.533    1.000    02:10    0.533    13:00    6.852   27.720    0.000      ***      ***      ***      ***    1.611    05:00    1.529    23:00      *** 2019.000    3.214    14:10      ***    0.498
2019 12  7    3.531   11.883    15:40   -4.820    05:40    0.524    0.972    00:10    0.360    13:40    4.156   25.947    0.254      ***      ***      ***      ***    1.521    00:00    1.386    23:00      *** 2019.000    3.214    12:20      ***    0.658
2019 12  8    4.837   10.330    11:40   -0.656    03:10    0.540    0.864    03:10    0.391    22:20    5.395   46.175    0.000      ***      ***      ***      ***    1.380    00:00    1.334    13:00      *** 2019.000    6.899    17:40      ***    0.780
2019 12  9    0.249    4.341    00:00   -3.844    20:20    0.440    0.947    23:30    0.470    00:00    4.237   70.406    0.254      ***      ***      ***      ***    1.337    00:00    1.285    23:00      *** 2019.000    7.350    00:10      ***    0.719
2019 12 10   -2.283    1.251    15:30   -5.817    06:30    0.406    0.953    03:50    0.620    12:00    6.682   49.753    0.000      ***      ***      ***      ***    1.282    00:00    1.220    13:00      *** 2019.000    6.037    12:10      ***    0.450
2019 12 11   -1.104    5.748    13:40   -7.956    06:20    0.384    0.934    00:50    0.431    13:40    4.511   33.059    0.000      ***      ***      ***      ***    1.217    00:00    1.051    23:00      *** 2019.000    4.978    22:00      ***    0.551
2019 12 12    2.316    7.601    13:20   -2.969    03:30    0.424    0.781    02:30    0.395    23:50    3.726   39.992    0.000      ***      ***      ***      ***    1.048    00:00    0.930    14:00      *** 2019.000    4.606    21:50      ***    0.713
2019 12 13    3.390    8.038    01:30   -1.259    22:10    0.319    0.594    03:30    0.227    09:20    6.144  112.087    0.000      ***      ***      ***      ***    0.945    00:00    0.882    12:00      *** 2019.000   14.053    11:40      ***    1.487
2019 12 14   -3.137    0.633    01:30   -6.907    23:50    0.353    0.970    14:20    0.487    01:30    1.714   50.075    0.000      ***      ***      ***      ***    0.924    09:00    0.912    11:00      *** 2019.000    5.037    01:20      ***    0.378
2019 12 15   -5.130   -0.684    12:00   -9.575    03:00    0.304    0.957    00:30    0.502    11:30    5.019   48.783    3.302      ***      ***      ***      ***    0.917    00:00    0.876    13:00      *** 2019.000    6.292    05:50      ***    0.462
2019 12 16   -4.894    1.055    13:40  -10.843    23:50    0.230    0.800    01:30    0.284    14:50    6.352   43.759    0.762      ***      ***      ***      ***    0.896    00:00    0.795    13:00      *** 2019.000    5.586    11:10      ***    0.548
2019 12 17   -5.347    2.783    13:40  -13.478    06:20    0.212    0.835    06:30    0.205    14:00    5.903   39.169    0.000      ***      ***      ***      ***    0.789    00:00    0.590    14:00      *** 2019.000    4.351    14:50      ***    0.581
2019 12 18   -0.846    9.789    13:50  -11.482    06:20    0.301    0.851    06:30    0.198    14:30    6.564   28.416    0.000      ***      ***      ***      ***    0.587    00:00    0.411    13:00      *** 2019.000    3.802    12:30      ***    0.603
2019 12 19    0.338    7.427    14:30   -6.750    03:20    0.331    0.843    03:40    0.216    13:30    4.085   28.555    0.000      ***      ***      ***      ***    0.441    00:00    0.280    14:00      *** 2019.000    3.881    19:10      ***    0.636
2019 12 20    0.552    9.229    14:00   -8.125    06:30    0.358    0.865    06:40    0.264    14:10    6.131   29.610    0.000      ***      ***      ***      ***    0.300    00:00    0.137    13:00      *** 2019.000    3.332    12:00      ***    0.596
2019 12 21    4.018   13.843    14:10   -5.807    05:00    0.407    0.832    00:40    0.171    14:20    4.816   27.204    0.000      ***      ***      ***      ***    0.192    01:00    0.066    13:00      *** 2019.000    3.567    05:50      ***    0.748
2019 12 22    2.506    7.222    14:20   -2.210    07:00    0.431    0.798    04:10    0.384    12:50    2.125   18.831    0.000      ***      ***      ***      ***    0.128    04:00    0.076    13:00      *** 2019.000    3.116    11:40      ***    0.411
2019 12 23    5.234   11.369    14:40   -0.901    00:20    0.436    0.760    03:00    0.225    14:40    3.108   21.396    0.000      ***      ***      ***      ***    0.131    22:00    0.070    12:00      *** 2019.000    2.450    13:10      ***    0.694
2019 12 24    6.829   13.529    12:40    0.130    07:10    0.398    0.675    02:20    0.132    14:40    4.510   35.282    0.000      ***      ***      ***      ***    0.205    23:00    0.137    00:00      *** 2019.000    4.665    14:00      ***    0.911
2019 12 25    2.781    8.104    13:40   -2.542    06:10    0.487    0.954    23:50    0.354    13:10    2.743   37.863    0.254      ***      ***      ***      ***    0.235    22:00    0.195    12:00      *** 2019.000    6.762    22:00      ***    0.652
2019 12 26    0.223    3.235    14:20   -2.788    20:50    0.508    0.983    03:10    0.653    14:20    3.023   33.239    0.000      ***      ***      ***      ***    0.286    23:00    0.238    00:00      *** 2019.000    4.684    14:00      ***    0.458
2019 12 27   -1.493    2.260    14:40   -5.245    07:30    0.403    0.908    21:20    0.565    10:30    4.255   34.897    0.000      ***      ***      ***      ***    0.308    06:00    0.257    14:00      *** 2019.000    4.469    16:00      ***    0.473
2019 12 28   -2.695   -1.102    01:50   -4.288    07:00    0.363    0.973    04:00    0.477    22:30    2.994  108.310    0.000      ***      ***      ***      ***    0.298    20:00    0.264    10:00      *** 2019.000   10.623    12:20      ***    0.681
2019 12 29   -3.731    1.871    13:30   -9.333    22:40    0.221    0.690    22:50    0.267    15:50    5.551  104.831    4.064      ***      ***      ***      ***    0.288    00:00    0.219    23:00      *** 2019.000   11.486    07:10      ***    1.039
